ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
DIS32-145,E175_0099,Dispositif d'atterrissage d'urgence (comme les toboggans),13676,24.197400000000012,7247
DIS32-306,A321_2905,Dispositif d'atterrissage d'urgence (comme les toboggans),11592,18.490799999999986,9241
SYS7-111,CRJ900_0486,Système de gestion de carburant,12792,17.6908,6595
SYS2-181,A340_2275,Système hydraulique principal,14582,25.18929999999999,1430
VOL17-507,A380_6060,Volet de bord de fuite gauche,11749,16.381350000000005,9233
TRA21-612,CRJ900_1184,Train d'atterrissage avant,11954,16.027099999999997,7318
SYS9-149,E175_4340,Système anti-givre,8385,14.14275,9713
BOI22-430,CRJ700_5389,Boîte noire (enregistreur de vol),14847,24.43405000000002,4539
ANT25-246,A330_1563,Antenne radar,12328,21.727199999999986,1102
ANT25-675,B737_0342,Antenne radar,10941,16.532150000000005,4468
CAM38-465,None_6774,Caméra de surveillance externe,8288,9.591199999999999,9895
AIL6-582,CRJ700_2805,Aileron droit,13696,19.160399999999992,5642
DET29-523,E175_0649,Détecteurs de fumée en cabine,13950,20.5625,8959
SYS35-206,A321_0467,Système d'annonce publique,8841,16.787149999999997,4682
SYS33-463,B757_6583,Système d'éclairage de cabine,14842,26.168300000000013,6025
REA1-525,A380_4959,Réacteur droit,9888,14.0312,7744
ORD12-077,E175_5515,Ordinateur de bord,14913,26.929950000000026,6751
CAM38-129,E170_5474,Caméra de surveillance externe,10791,17.969649999999994,6382
DIS15-677,B737_0342,Dispositifs de levage (flaps),12299,16.843850000000003,8122
SYS14-214,A321_0613,Système d'extinction d'incendie du moteur,14572,21.1878,4396
ANT25-128,A350_4712,Antenne radar,11947,22.699049999999986,3657
SPO16-624,CRJ900_3190,Spoilers,13207,21.90805,9086
TRA19-510,A350_1683,Train d'atterrissage principal gauche,9558,12.4717,2206
DIS15-346,None_1554,Dispositifs de levage (flaps),13617,18.12955,9480
TRA20-657,E170_1341,Train d'atterrissage principal droit,13035,16.210250000000002,4174
SYS24-241,A340_1943,Système de communication radio,8501,17.47615,4414
AIL6-234,None_0118,Aileron droit,10101,14.80615,4533
SYS2-497,A320_6052,Système hydraulique principal,12209,15.82035,1424
ECL30-183,B737_6105,Éclairage d'urgence,13005,22.14575,2569
AIL6-594,E175_5323,Aileron droit,13212,24.44379999999998,9272
TRA20-149,CRJ900_4486,Train d'atterrissage principal droit,13761,21.15515000000001,3907
ANT25-154,A321_2784,Antenne radar,10750,12.822499999999996,7669
DIS32-564,E175_6291,Dispositif d'atterrissage d'urgence (comme les toboggans),14672,17.572799999999997,7413
AUT8-162,None_1237,Autopilote,12100,19.00500000000001,6642
SIE27-217,B737_6821,Siège copilote,11840,18.976,7344
SYS2-352,CRJ700_4473,Système hydraulique principal,14489,17.112350000000006,3535
DIS32-635,E175_0440,Dispositif d'atterrissage d'urgence (comme les toboggans),12094,16.8581,6949
ANT25-500,None_5692,Antenne radar,8871,17.531649999999996,4587
AUT8-437,E170_2490,Autopilote,12076,16.227399999999996,8763
RAD11-471,CRJ900_2289,Radar météorologique,12546,18.737900000000007,3735
TRA20-193,CRJ900_2888,Train d'atterrissage principal droit,11946,22.8179,9287
DET29-688,CRJ700_2827,Détecteurs de fumée en cabine,11760,13.644000000000005,3357
TRA20-131,E175_3294,Train d'atterrissage principal droit,11810,18.2215,6271
SYS33-493,A321_4569,Système d'éclairage de cabine,11447,20.89405,8652
RAD11-144,B737_2293,Radar météorologique,14983,22.83045,6465
SIE26-393,B767_0601,Siège pilote,8867,19.52704999999999,5529
TRA19-216,A320_6954,Train d'atterrissage principal gauche,12071,16.041650000000004,9594
CAP39-179,CRJ700_4473,Capteurs de vitesse du vent,10025,15.998750000000001,4951
SYS14-647,CRJ900_5773,Système d'extinction d'incendie du moteur,12127,23.596049999999995,4748
GEN13-055,A380_5479,Générateur électrique,10819,21.13184999999999,9943
TRA20-247,E170_5474,Train d'atterrissage principal droit,8968,19.613199999999996,7392
REA0-198,CRJ900_0271,Réacteur gauche,11105,19.000750000000007,5620
CAP39-266,B747_0620,Capteurs de vitesse du vent,12314,23.5011,3246
DIS15-051,B737_5252,Dispositifs de levage (flaps),13933,16.13295,7980
GOU3-358,A380_5954,Gouvernail de direction,13032,21.15679999999999,6459
SYS24-157,None_0118,Système de communication radio,10352,17.264800000000005,1289
VOL18-061,None_5692,Volet de bord de fuite droit,8632,17.636799999999997,6936
CAM38-065,B777_2551,Caméra de surveillance externe,11548,15.920200000000005,6379
SYS2-238,A340_0646,Système hydraulique principal,12989,21.697350000000018,2586
SYS37-508,B777_4681,Système d'éclairage de piste,11655,14.913250000000005,9952
DIS15-674,A321_4895,Dispositifs de levage (flaps),10693,17.346949999999985,1799
SYS24-249,B767_2487,Système de communication radio,11422,20.685300000000012,8098
DIS15-617,B767_3156,Dispositifs de levage (flaps),12242,23.818300000000026,6118
DIS32-433,None_1554,Dispositif d'atterrissage d'urgence (comme les toboggans),11732,17.3718,8151
VOL17-297,A320_4603,Volet de bord de fuite gauche,10127,14.54605,1709
SYS7-659,A320_6954,Système de gestion de carburant,11396,20.20540000000001,3629
DIS32-608,B777_3285,Dispositif d'atterrissage d'urgence (comme les toboggans),14239,17.504850000000005,7362
SYS28-045,E170_1474,Systèmes d'oxygène d'urgence pour les passagers,11560,13.734000000000004,6880
SPO16-347,E170_4877,Spoilers,11218,14.460700000000001,6749
SYS37-199,CRJ900_4486,Système d'éclairage de piste,8540,16.271,7393
EQU23-047,A350_5575,Équipement de navigation par satellite (GPS),11685,20.147750000000006,7784
DIS15-321,None_0163,Dispositifs de levage (flaps),10302,15.797300000000003,4388
TRA19-316,B767_0317,Train d'atterrissage principal gauche,9876,14.377400000000005,6837
SYS36-434,A330_5024,Système de divertissement en vol,9800,14.650000000000004,3650
POR34-149,CRJ900_5737,Porte cargo,11430,17.524500000000003,4311
TRA21-363,A350_6030,Train d'atterrissage avant,8530,12.559500000000005,2386
SYS14-157,E175_4487,Système d'extinction d'incendie du moteur,14047,22.744049999999987,6726
REA0-197,None_0163,Réacteur gauche,72036,83.05139999999996,2617
SYS10-099,B747_4253,Système d'alerte de proximité au sol (GPWS),14374,26.39009999999998,9786
SYS35-615,B777_3756,Système d'annonce publique,12276,19.3074,3174
SYS7-540,E175_6535,Système de gestion de carburant,8404,9.774600000000001,2442
SYS9-139,A321_4895,Système anti-givre,8295,15.15925,5626
POR34-607,E175_4832,Porte cargo,9887,15.560050000000011,6947
SYS33-262,CRJ900_5333,Système d'éclairage de cabine,10195,12.144250000000005,1639
SIE26-287,None_5883,Siège pilote,13199,20.908849999999994,9339
SYS7-010,A321_2784,Système de gestion de carburant,10182,19.9593,1346
REA1-523,CRJ700_5389,Réacteur droit,14291,19.54465,3657
AIL5-109,E170_4298,Aileron gauche,12020,14.722999999999995,4063
SYS7-557,B767_2187,Système de gestion de carburant,12960,17.773999999999997,7612
SYS31-553,E175_2393,Système de conditionnement d'air,9152,11.3548,3151
SYS36-311,A380_6060,Système de divertissement en vol,13121,16.739150000000006,3960
SYS10-690,CRJ900_1184,Système d'alerte de proximité au sol (GPWS),10696,15.3404,3363
TRA20-196,A320_0020,Train d'atterrissage principal droit,12834,21.6591,3536
SYS36-467,B737_0342,Système de divertissement en vol,13985,23.962749999999982,2549
TRA19-534,A330_2342,Train d'atterrissage principal gauche,10198,12.9377,5023
SYS36-102,A330_3674,Système de divertissement en vol,13918,25.715700000000016,8704
DIS15-160,None_0075,Dispositifs de levage (flaps),12803,16.103450000000002,9081
SYS7-219,CRJ900_2888,Système de gestion de carburant,14974,26.5201,9275
SYS7-453,B757_2283,Système de gestion de carburant,8461,10.03015,4620
SYS10-567,None_1554,Système d'alerte de proximité au sol (GPWS),14175,24.83124999999998,4588
ANT25-194,A330_5384,Antenne radar,11144,19.445600000000013,7788
AIL6-402,A320_3805,Aileron droit,8516,9.853399999999999,8268
TRA21-332,CRJ700_2805,Train d'atterrissage avant,11463,22.172449999999984,8241
EQU23-219,B767_2187,Équipement de navigation par satellite (GPS),8315,9.922249999999995,6432
SYS31-362,B737_3698,Système de conditionnement d'air,8766,17.140900000000006,6995
SYS10-101,B757_4876,Système d'alerte de proximité au sol (GPWS),12531,16.47065,4176
ANT25-623,CRJ700_5378,Antenne radar,10367,19.072050000000008,5275
TRA20-178,CRJ900_2289,Train d'atterrissage principal droit,12275,22.12625,8189
SYS33-573,A330_5589,Système d'éclairage de cabine,12496,16.480400000000003,6259
SIE27-568,B737_0274,Siège copilote,8030,11.774500000000005,4387
VOL18-108,A320_6954,Volet de bord de fuite droit,9892,11.545800000000003,8464
EMP4-263,CRJ900_5525,Empennage horizontal,11273,21.41394999999999,2502
SYS9-500,None_2077,Système anti-givre,10398,52.8077,1397
TRA21-103,E170_2490,Train d'atterrissage avant,8422,14.745299999999997,6376
VOL17-132,E175_6291,Volet de bord de fuite gauche,14040,24.356000000000023,1430
SYS33-581,A320_4603,Système d'éclairage de cabine,41867,52.557050000000004,9469
TRA20-188,E175_0583,Train d'atterrissage principal droit,14486,18.0289,3846
BOI22-085,B737_1878,Boîte noire (enregistreur de vol),11983,21.040450000000018,6052
SYS7-097,CRJ900_0468,Système de gestion de carburant,12734,18.244100000000003,7486
SPO16-169,E175_4832,Spoilers,10081,15.31315,8448
DET29-396,CRJ900_5773,Détecteurs de fumée en cabine,12138,20.3187,9596
RAD11-224,CRJ700_2827,Radar météorologique,10792,14.3608,6956
TRA19-378,A320_0039,Train d'atterrissage principal gauche,13791,25.449650000000002,9665
AIL5-279,E175_2361,Aileron gauche,13125,20.40375,3886
AUT8-176,None_5391,Autopilote,13065,17.97475,2997
CAP39-070,A350_5575,Capteurs de vitesse du vent,12202,17.622299999999992,6212
RAD11-560,A320_0063,Radar météorologique,10929,20.678350000000002,3620
ORD12-359,B767_3637,Ordinateur de bord,11467,17.96705,5254
DIS32-324,E175_0583,Dispositif d'atterrissage d'urgence (comme les toboggans),13002,15.8523,9603
SYS9-049,B767_2487,Système anti-givre,13023,20.62645000000001,6073
SYS28-280,B757_1707,Systèmes d'oxygène d'urgence pour les passagers,8170,12.9555,4145
ORD12-139,B737_0274,Ordinateur de bord,8651,19.928649999999987,2741
ECL30-019,CRJ700_5389,Éclairage d'urgence,8212,10.043800000000001,1613
REA1-690,A350_4712,Réacteur droit,12842,22.038299999999982,7946
REA1-129,A321_4814,Réacteur droit,8529,18.278349999999996,3506
CAP39-212,B777_1037,Capteurs de vitesse du vent,11275,18.666249999999994,3302
CAP39-517,A350_6030,Capteurs de vitesse du vent,11166,20.360899999999983,8728
POR34-681,None_6608,Porte cargo,9817,20.769550000000017,2093
SYS28-069,B737_6821,Systèmes d'oxygène d'urgence pour les passagers,14818,26.6907,3294
DIS15-181,B737_2293,Dispositifs de levage (flaps),13058,16.326700000000002,9595
VOL18-687,CRJ900_0271,Volet de bord de fuite droit,8249,16.756349999999998,9867
SYS37-678,A320_3805,Système d'éclairage de piste,12686,23.1989,8740
SYS28-650,A321_4814,Systèmes d'oxygène d'urgence pour les passagers,13876,20.537399999999998,6510
SPO16-023,None_6774,Spoilers,12075,16.40625,2529
SIE27-394,E170_1384,Siège copilote,8471,19.29164999999999,9898
DIS32-038,A350_4712,Dispositif d'atterrissage d'urgence (comme les toboggans),11647,16.724050000000002,9786
ECL30-291,B777_4681,Éclairage d'urgence,9059,19.527850000000008,6633
SYS28-699,B777_3756,Systèmes d'oxygène d'urgence pour les passagers,8955,14.068249999999995,7831
SYS35-426,A320_4466,Système d'annonce publique,11325,21.45375,4484
GOU3-169,A380_4821,Gouvernail de direction,11576,20.6724,5832
VOL18-181,B747_0175,Volet de bord de fuite droit,12985,17.04275,6292
REA1-199,B747_2822,Réacteur droit,9195,19.884249999999998,5672
SYS37-258,E170_5822,Système d'éclairage de piste,14213,21.834950000000003,3851
SYS36-630,CRJ700_5378,Système de divertissement en vol,13254,16.882100000000005,8926
SYS14-422,E175_5780,Système d'extinction d'incendie du moteur,12196,18.7754,6987
EMP4-674,B737_4082,Empennage horizontal,9754,19.6771,5370
POR34-501,A340_2275,Porte cargo,11587,18.345050000000004,1001
SYS24-401,B747_1933,Système de communication radio,10685,18.63775,4287
SPO16-614,B767_6463,Spoilers,8647,13.054049999999995,3327
RAD11-139,B747_1933,Radar météorologique,11347,20.599050000000013,5393
SYS36-242,A350_6030,Système de divertissement en vol,9074,12.035100000000003,9843
DET29-385,B747_2406,Détecteurs de fumée en cabine,14763,20.33745000000001,3804
RAD11-633,B747_1559,Radar météorologique,14553,24.885950000000012,6503
SYS24-396,B767_2723,Système de communication radio,12315,23.02224999999997,6524
TRA20-445,B777_3467,Train d'atterrissage principal droit,12544,16.995599999999996,7960
CAP39-558,A320_2772,Capteurs de vitesse du vent,8803,10.533449999999998,7342
AIL5-013,CRJ700_0354,Aileron gauche,10087,15.210050000000004,6693
SYS14-312,A350_1683,Système d'extinction d'incendie du moteur,11166,19.58089999999999,3473
SYS24-361,A320_4603,Système de communication radio,12251,19.77864999999999,1591
DIS32-358,B737_0842,Dispositif d'atterrissage d'urgence (comme les toboggans),8517,19.02455,1752
SYS31-015,B757_2631,Système de conditionnement d'air,8205,13.535749999999988,8849
SYS31-547,A320_4466,Système de conditionnement d'air,13230,23.5345,7249
SIE27-527,E170_5314,Siège copilote,12506,24.121899999999986,6994
EMP4-214,A340_0646,Empennage horizontal,13485,25.29775,6366
SYS36-407,A320_6052,Système de divertissement en vol,14845,24.58174999999998,8273
CAP39-156,CRJ900_0428,Capteurs de vitesse du vent,9715,11.19225,4989
SYS33-661,None_5828,Système d'éclairage de cabine,11269,13.959349999999995,2300
CAP39-121,A380_5479,Capteurs de vitesse du vent,11882,17.094300000000008,7656
TRA20-508,E170_2289,Train d'atterrissage principal droit,10557,21.020550000000018,7148
REA0-651,B777_2551,Réacteur gauche,14587,21.58505,9899
VOL18-227,B767_2187,Volet de bord de fuite droit,14837,25.952549999999988,8888
TRA20-134,None_3415,Train d'atterrissage principal droit,13026,17.6999,9847
GOU3-352,CRJ900_5773,Gouvernail de direction,9754,18.0171,5898
ANT25-264,B767_0317,Antenne radar,8422,12.325299999999995,3897
SYS7-186,E170_4298,Système de gestion de carburant,13217,23.40955,6748
ECL30-001,E170_2289,Éclairage d'urgence,8330,16.679499999999987,2702
VOL17-585,B737_0608,Volet de bord de fuite gauche,14267,22.60704999999998,3711
SYS31-484,A320_6028,Système de conditionnement d'air,13336,17.4364,5245
SYS37-240,A321_0467,Système d'éclairage de piste,12434,17.4691,3098
AIL5-498,A320_4466,Aileron gauche,11639,17.73485000000001,3096
GOU3-146,A320_0063,Gouvernail de direction,13517,23.69455000000001,4517
ECL30-312,None_5883,Éclairage d'urgence,14326,22.0849,8364
TRA19-391,A321_0497,Train d'atterrissage principal gauche,11434,19.0691,8555
SIE27-555,A321_0732,Siège copilote,9778,16.39469999999999,3349
SYS37-541,B767_2723,Système d'éclairage de piste,9541,16.662149999999997,8466
SYS35-249,None_0385,Système d'annonce publique,13505,17.980749999999997,6881
SIE27-421,CRJ700_0354,Siège copilote,13637,19.96255,6110
SYS7-538,E170_4304,Système de gestion de carburant,10607,13.508050000000004,6871
GEN13-084,CRJ900_0468,Générateur électrique,10981,18.79815,2845
SYS24-592,B757_0500,Système de communication radio,13788,17.196199999999994,8519
EQU23-368,A330_1563,Équipement de navigation par satellite (GPS),9971,18.506650000000008,2394
GEN13-162,A320_6052,Générateur électrique,9407,11.22805,6482
GOU3-493,B767_2195,Gouvernail de direction,8844,19.1606,1625
SIE26-223,B737_3698,Siège pilote,14257,18.485549999999996,4095
DIS15-604,CRJ900_1184,Dispositifs de levage (flaps),9573,18.38895000000001,6675
SYS2-190,B767_2195,Système hydraulique principal,12082,23.224300000000007,8349
SIE27-065,B747_4916,Siège copilote,10534,57.73409999999997,5231
CAM38-140,CRJ900_0428,Caméra de surveillance externe,11207,18.86805,5553
EQU23-525,A321_0613,Équipement de navigation par satellite (GPS),9060,20.319,9560
AUT8-018,A330_5932,Autopilote,10942,22.2333,2625
REA0-332,CRJ900_5737,Réacteur gauche,9824,20.627599999999983,6474
TRA20-281,A320_6364,Train d'atterrissage principal droit,14833,22.62795,8792
SYS7-179,B737_5252,Système de gestion de carburant,13174,20.12009999999999,4533
TRA19-476,CRJ900_6725,Train d'atterrissage principal gauche,10811,13.522649999999995,3738
SYS37-605,B767_3223,Système d'éclairage de piste,54613,66.42494999999998,8800
GEN13-438,A350_3187,Générateur électrique,14516,25.8634,3514
SYS9-576,B777_3756,Système anti-givre,8802,13.8523,1284
ORD12-394,A321_4895,Ordinateur de bord,8493,16.246950000000002,5791
CAM38-446,E170_2289,Caméra de surveillance externe,10647,19.16405,5128
DIS32-507,None_0385,Dispositif d'atterrissage d'urgence (comme les toboggans),8109,17.525349999999992,9068
SYS9-490,None_1554,Système anti-givre,12244,14.800599999999996,4768
SYS9-558,E170_2644,Système anti-givre,10240,15.426000000000004,6645
DIS15-489,B747_2406,Dispositifs de levage (flaps),13341,16.662149999999997,2802
AIL5-670,B777_3756,Aileron gauche,8089,9.492349999999998,7959
DIS15-571,A330_5024,Dispositifs de levage (flaps),14294,20.938100000000002,9940
SYS36-581,B777_1037,Système de divertissement en vol,12792,15.0108,8852
BOI22-594,A321_0732,Boîte noire (enregistreur de vol),11794,14.943100000000001,6940
SIE26-659,CRJ900_0428,Siège pilote,9190,15.988500000000004,6918
SYS28-433,B777_6834,Systèmes d'oxygène d'urgence pour les passagers,10819,18.841849999999997,2981
SYS10-249,B757_2631,Système d'alerte de proximité au sol (GPWS),11455,22.403249999999982,2575
SYS24-040,CRJ700_6475,Système de communication radio,8643,13.14945,6089
SIE26-455,None_6774,Siège pilote,9669,11.639350000000004,6608
VOL18-604,None_5391,Volet de bord de fuite droit,12485,22.17775,8172
SPO16-231,None_0118,Spoilers,12958,15.3617,8638
SYS10-421,CRJ900_6725,Système d'alerte de proximité au sol (GPWS),8306,18.36189999999999,5894
SPO16-077,None_5391,Spoilers,14153,17.675949999999997,2354
GEN13-488,A321_3449,Générateur électrique,8059,14.45785,4264
EMP4-531,None_5883,Empennage horizontal,9956,18.269400000000008,1646
SIE27-413,B747_1559,Siège copilote,9004,16.0946,2843
SIE26-409,E175_4239,Siège pilote,10488,20.4912,8097
