ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
C350,B737_2404,Réacteur gauche,8757,18.69,2519
C012,A340_4532,Porte cargo,8263,33.83,9680
C587,None_6652,Aileron droit,11680,24.81,3496
C070,A321_2986,Système hydraulique principal,13368,0.0,8867
C495,B737_6638,Spoilers,12054,11.54,3774
C115,None_5119,Éclairage d'urgence,13181,7.62,3367
C655,E175_0657,Système anti-givre,12815,25.28,6877
C341,A320_5619,Système d'alerte de proximité au sol (GPWS),9968,0.0,9857
C645,B757_3261,Système de conditionnement d'air,9207,61.71,1736
C050,B747_1574,Siège copilote,14419,56.2,9164
C666,E175_0103,Radar météorologique,65342,41.9,2576
C535,A340_2060,Radar météorologique,9511,5.44,6402
C251,None_4147,Boîte noire (enregistreur de vol),14227,44.37,4338
C070,A340_2060,Système d'éclairage de cabine,8503,53.13,7833
C189,A340_6810,Système anti-givre,12063,7.17,8603
C392,B757_1260,Volet de bord de fuite gauche,13299,67.28,1867
C311,A340_3352,Radar météorologique,58966,2.71,7107
C393,A340_2380,Spoilers,13372,33.87,2470
C608,A320_5316,Réacteur droit,14762,57.9,8247
C363,None_3668,Système hydraulique principal,10114,16.04,2848
C493,E170_3104,Train d'atterrissage avant,8980,0.0,2204
C401,None_6652,Empennage horizontal,12759,50.77,3594
C022,A330_6737,Dispositifs de levage (flaps),13873,0.0,8560
C441,A330_2369,Générateur électrique,14061,0.0,4006
C109,B777_2435,Gouvernail de direction,10430,51.8,3550
C088,None_3668,Capteurs de vitesse du vent,62109,64.29,7160
C435,CRJ700_3824,Siège pilote,10408,0.0,5742
C226,B737_2786,Train d'atterrissage avant,14620,60.98,6451
C153,CRJ900_2743,Système de gestion de carburant,8867,48.99,1487
C152,B767_5911,Réacteur droit,11731,0.0,1887
C336,B747_4403,Systèmes d'oxygène d'urgence pour les passagers,14911,0.0,8533
C269,A350_1201,Détecteurs de fumée en cabine,14796,56.09,1456
C596,B747_4810,Ordinateur de bord,10691,73.26,3158
C606,B777_2435,Système hydraulique principal,10493,1.0,8010
C458,CRJ700_3452,Système d'extinction d'incendie du moteur,14055,55.82,5443
C101,B777_3643,Système de gestion de carburant,11474,2.45,3176
C188,A350_6817,,53627,33.5,6575
C587,B767_4309,,9658,26.17,8898
C415,B767_2419,Siège copilote,12505,29.24,3614
C456,A350_3016,Système de gestion de carburant,10613,13.27,4068
C206,A350_5354,,9277,69.87,6115
C679,B767_5045,Aileron droit,11280,62.99,9363
C633,A320_3107,Boîte noire (enregistreur de vol),9455,0.0,4385
C591,CRJ700_6057,Détecteurs de fumée en cabine,12307,45.04,3160
C356,B767_2419,Capteurs de vitesse du vent,11835,40.94,2057
C377,B737_6510,Réacteur gauche,8374,31.47,8349
C095,B757_3371,Ordinateur de bord,10963,66.35,5458
C605,A330_3084,Autopilote,12011,58.34,1878
C690,CRJ700_4106,Capteurs de vitesse du vent,11912,71.27,3709
C566,A320_1300,Système de communication radio,9332,52.46,9094
C214,B767_3681,Autopilote,14751,73.34,8390
C241,E170_3684,Train d'atterrissage avant,10686,0.0,9544
C267,A380_1724,Systèmes d'oxygène d'urgence pour les passagers,12649,18.74,5050
C683,A330_6737,Antenne radar,9121,0.0,6319
C593,A321_5414,Systèmes d'oxygène d'urgence pour les passagers,11386,50.62,8799
C302,E170_3684,Siège copilote,11892,0.0,8617
C273,A330_4600,Réacteur droit,10522,42.04,3117
C255,None_5563,Porte cargo,11835,19.47,3863
C258,B757_4202,Système d'extinction d'incendie du moteur,9789,58.54,6762
C625,E175_4812,Train d'atterrissage principal droit,14840,28.93,5029
C191,B757_3261,Train d'atterrissage principal gauche,14485,37.58,2556
C603,A340_1063,Siège pilote,13602,7.18,7160
C317,E175_4812,Empennage horizontal,12665,7.37,4171
C406,CRJ900_6993,Gouvernail de direction,9133,7.47,4973
C154,B737_0682,Aileron droit,11436,9.47,1993
C137,B767_3162,Radar météorologique,14992,0.0,8568
C278,E170_4711,Train d'atterrissage avant,12800,53.61,5887
C696,A321_5414,Système de conditionnement d'air,12737,25.45,9487
C068,A350_1947,Radar météorologique,14270,0.0,9062
C456,E170_2171,Capteurs de vitesse du vent,11222,57.93,6773
C387,A380_5165,Boîte noire (enregistreur de vol),9260,73.1,8937
C030,B777_2435,Détecteurs de fumée en cabine,14805,55.66,7291
C099,CRJ900_6156,Radar météorologique,14515,0.0,4543
C091,B747_4952,Autopilote,13867,0.0,4321
C548,A340_6107,Aileron droit,11456,50.61,5486
C149,B777_5488,Système d'extinction d'incendie du moteur,12811,2.66,3005
C647,B777_5303,Système d'extinction d'incendie du moteur,11706,69.66,1542
C092,B767_5911,Capteurs de vitesse du vent,8860,0.0,3513
C555,None_4310,Dispositif d'atterrissage d'urgence (comme les toboggans),14031,30.37,1708
C349,CRJ700_5920,Empennage horizontal,9129,60.66,3138
C484,A320_4610,Détecteurs de fumée en cabine,12729,15.84,6581
C580,None_1211,Siège pilote,13093,23.97,7360
C037,B737_3944,Système de gestion de carburant,9621,0.0,8078
C119,A320_0854,Équipement de navigation par satellite (GPS),9810,73.07,8809
C660,B747_4952,Système anti-givre,9108,0.0,4899
C030,A320_6319,Train d'atterrissage avant,12141,0.0,1587
C688,A350_0676,Système d'annonce publique,10836,51.15,9781
C493,E175_0062,Caméra de surveillance externe,14349,20.18,1911
C279,B767_2996,Équipement de navigation par satellite (GPS),9343,23.76,2046
C188,CRJ700_4243,Système d'éclairage de piste,9165,56.55,5603
C004,B747_3555,Train d'atterrissage principal droit,14794,24.01,4599
C643,A320_5619,Système de gestion de carburant,12599,0.0,3593
C680,A320_0930,Radar météorologique,11099,9.05,9000
C028,A340_3174,Dispositif d'atterrissage d'urgence (comme les toboggans),8205,58.96,4746
C221,CRJ700_5262,Réacteur droit,48422,0.0,6083
C011,CRJ700_2495,Spoilers,9650,46.34,1158
C439,B777_2375,Système hydraulique principal,9718,56.88,2283
C494,A330_4600,Réacteur gauche,12744,21.45,9962
C574,A350_0174,Autopilote,13166,50.63,7524
C493,A330_0250,Boîte noire (enregistreur de vol),12745,48.41,4730
C199,E175_4812,Train d'atterrissage avant,11374,56.69,7970
C613,A340_4532,Aileron droit,13518,12.69,3258
C238,E170_3684,Porte cargo,9483,0.0,5049
C297,A340_1231,Équipement de navigation par satellite (GPS),10521,26.33,5827
C595,B777_1811,Caméra de surveillance externe,12969,55.75,5093
C235,E170_0751,Caméra de surveillance externe,9053,0.0,7802
C618,A350_6742,Ordinateur de bord,14608,62.44,4052
C086,A350_5631,Système d'extinction d'incendie du moteur,8641,40.42,6936
C225,B767_2259,Système anti-givre,11438,63.06,9996
C585,None_4310,Système d'annonce publique,12593,5.21,4569
C089,E170_5464,Autopilote,11505,14.74,3808
C501,A340_5350,Volet de bord de fuite gauche,14797,37.14,1844
C598,B737_2786,Train d'atterrissage principal gauche,12631,9.94,9867
C368,A330_5765,Caméra de surveillance externe,14090,7.56,1327
C209,CRJ900_6993,Système d'éclairage de piste,10473,29.67,6853
C121,A380_5370,Train d'atterrissage principal droit,14201,72.88,5844
C358,A320_5316,Spoilers,12421,66.59,6080
C394,A350_4328,Éclairage d'urgence,13728,24.18,9511
C329,CRJ700_5238,Caméra de surveillance externe,8902,4.75,5186
C369,A340_2380,Autopilote,10249,0.88,5086
C332,A330_3084,Caméra de surveillance externe,13492,9.9,1438
C230,A330_4096,Générateur électrique,12715,245.46,7277
C180,B737_4676,Système d'annonce publique,9470,29.29,1872
C614,A330_2352,Aileron droit,14621,329.01,6914
C461,E170_4046,Caméra de surveillance externe,12149,48.6,7951
C404,B777_5488,Système anti-givre,14461,37.83,2606
C209,A350_5769,Systèmes d'oxygène d'urgence pour les passagers,14850,0.16,2660
C424,E175_4812,Volet de bord de fuite droit,10047,16.1,9809
C176,B777_0171,Porte cargo,13368,66.46,7067
C308,A350_2985,Ordinateur de bord,9948,38.99,6991
C280,B737_6326,,12577,0.0,8663
C071,A350_1947,Système de conditionnement d'air,11253,0.0,5746
C241,E170_4665,,11060,0.0,8398
C205,CRJ900_6993,Système d'éclairage de cabine,10085,58.11,5507
C565,A320_2348,Système d'extinction d'incendie du moteur,13218,54.78,9976
C334,B737_6517,Systèmes d'oxygène d'urgence pour les passagers,9385,71.87,9770
C158,A350_2113,Boîte noire (enregistreur de vol),14900,0.0,9696
C165,A350_4328,Empennage horizontal,14983,14.78,3263
C200,A320_3107,Siège copilote,11005,0.0,1764
C288,A350_5631,Système de communication radio,11214,44.97,5471
C639,B757_2191,,9868,6.64,8669
C017,E170_5464,,14534,40.19,6598
C425,A330_4096,Système d'extinction d'incendie du moteur,13727,36.92,8424
C503,E175_0062,Dispositifs de levage (flaps),8200,45.8,4649
C521,B737_6638,Capteurs de vitesse du vent,10205,23.57,8814
C565,A340_4532,Boîte noire (enregistreur de vol),10616,68.67,7058
C443,B777_2043,Éclairage d'urgence,12363,15.46,8214
C353,A320_0930,Réacteur droit,11564,20.45,3818
C245,B747_3555,Volet de bord de fuite droit,8926,60.42,7550
C641,A320_0854,Système d'éclairage de cabine,9553,68.59,6574
C344,A320_2348,Dispositif d'atterrissage d'urgence (comme les toboggans),9299,5.26,5897
C660,B747_3977,Système anti-givre,11897,56.36,5800
C588,A340_2580,,12544,56.44,4216
C248,B767_5045,Réacteur gauche,9246,25.4,1012
C219,B747_4921,Système de gestion de carburant,11966,5.24,1199
C481,A350_6817,Boîte noire (enregistreur de vol),9092,34.14,7499
C122,B737_2786,Volet de bord de fuite gauche,11263,43.23,1759
C348,A321_2986,Détecteurs de fumée en cabine,10645,0.0,5086
C223,B737_6085,Générateur électrique,14641,48.38,2635
C572,E170_3684,Train d'atterrissage avant,12494,0.0,7525
C319,A380_3169,Système hydraulique principal,12271,21.94,2583
C011,None_0192,Système de conditionnement d'air,14274,35.2,8572
C549,B777_0171,Ordinateur de bord,11713,53.16,1683
C103,CRJ700_6057,Siège copilote,10002,0.66,8807
C053,A340_6810,Siège pilote,12848,52.97,7365
C194,CRJ700_6981,Système de gestion de carburant,12140,0.69,3856
C557,E170_4665,Gouvernail de direction,10291,0.0,2291
C604,E170_3104,Équipement de navigation par satellite (GPS),70766,0.0,2086
C401,A350_0001,Train d'atterrissage principal droit,13317,0.0,3171
C328,A330_2352,Système de gestion de carburant,9480,11.0,3668
C165,A330_4265,Système de gestion de carburant,9698,37.12,1265
C057,B777_2653,Système de conditionnement d'air,10387,6.9,1757
C602,E170_2200,Aileron droit,9444,37.34,1725
C374,A350_0001,Réacteur gauche,9041,0.0,5386
C051,B777_2043,Dispositif d'atterrissage d'urgence (comme les toboggans),12254,36.13,3975
C220,E170_2901,Autopilote,9614,40.35,7142
C046,B777_1811,Boîte noire (enregistreur de vol),14320,6.11,6739
C033,A350_3371,Système d'annonce publique,10048,27.6,6291
C113,A330_5802,Empennage horizontal,14286,0.0,6862
C572,A340_2380,Système de communication radio,10503,25.66,5630
C479,E170_4711,Système d'éclairage de cabine,10838,1.45,6658
C421,B767_4309,Système d'éclairage de piste,13159,0.37,1850
C058,B757_3261,Capteurs de vitesse du vent,14732,10.49,2119
C341,B747_2795,Gouvernail de direction,11675,21.55,5051
C521,B757_3371,Dispositifs de levage (flaps),13982,27.93,7752
C297,A330_1498,Dispositifs de levage (flaps),10514,38.64,6135
C302,B757_0314,,13280,0.0,5393
C353,E175_0657,Gouvernail de direction,9334,64.25,9672
C622,A330_4265,,13336,20.76,6935
C306,B757_3261,Système de communication radio,12642,7.61,7329
C255,B777_0569,Porte cargo,14044,19.24,5357
C400,B737_6510,Système d'éclairage de piste,13428,67.63,8704
C198,B767_0599,Système hydraulique principal,13109,0.0,3079
C335,B757_2030,Antenne radar,12758,74.52,8021
C215,B777_5293,,12965,0.0,4502
C358,A350_5568,Boîte noire (enregistreur de vol),12196,67.0,8485
C274,CRJ700_6057,Système de communication radio,14899,23.34,5872
C461,B767_2009,Système hydraulique principal,12065,0.0,5270
C015,A340_3352,Caméra de surveillance externe,13077,31.51,4472
C471,A330_4796,Système d'annonce publique,9671,54.62,2830
C689,A350_2113,,11163,0.0,9693
C356,B747_2347,Dispositifs de levage (flaps),11630,44.95,3030
C036,B757_1539,Radar météorologique,11779,0.0,2135
C021,A350_5769,Empennage horizontal,9518,58.21,7757
C487,B757_4046,Antenne radar,12159,10.52,5559
C196,E170_6036,Système d'alerte de proximité au sol (GPWS),14398,54.42,5403
C128,A340_5040,Autopilote,69278,14.41,1538
C223,A330_0250,Gouvernail de direction,13470,42.43,1403
C587,E170_3684,Autopilote,9808,0.0,4479
C031,B777_5488,Système d'alerte de proximité au sol (GPWS),8129,8.59,5745
C175,B737_2786,Système hydraulique principal,9264,22.61,9395
C435,B747_5628,,10471,30.37,9284
C007,A350_4306,Réacteur droit,12873,31.72,3581
C368,A380_1724,Aileron droit,8398,60.26,8966
C031,E170_3684,Capteurs de vitesse du vent,8092,0.0,7525
C560,A330_3084,Antenne radar,12084,71.02,8709
C511,A340_3174,Aileron droit,12799,6.6,5588
C517,A320_4610,Train d'atterrissage avant,9007,33.62,1807
C314,None_6560,Siège pilote,9358,54.31,2716
C251,B767_4309,Système de gestion de carburant,11828,61.59,4100
C690,E170_2939,Système d'extinction d'incendie du moteur,8035,11.49,2623
C289,None_6652,Train d'atterrissage principal gauche,8809,74.79,6251
C016,None_5563,Empennage horizontal,9960,64.07,3444
C302,A321_5790,Train d'atterrissage principal gauche,10746,67.38,9237
C027,B737_3647,Train d'atterrissage avant,9656,73.31,9033
C136,A330_4600,Volet de bord de fuite droit,10518,51.64,7376
C548,B747_0263,Système d'éclairage de cabine,8493,33.46,7491
C078,A320_4610,Caméra de surveillance externe,14161,55.16,9168
C030,CRJ700_2495,Empennage horizontal,9006,54.14,7559
C454,B737_6085,Siège copilote,12546,24.44,8694
C233,CRJ700_5262,Système anti-givre,10117,0.0,5050
C125,B737_6867,Systèmes d'oxygène d'urgence pour les passagers,14544,29.92,5634
C107,A350_5832,Train d'atterrissage principal droit,8332,26.08,7548
C213,CRJ700_5920,Éclairage d'urgence,10757,24.2,3611
C591,B737_0682,Système de communication radio,8262,9.32,6092
C049,A320_6319,,14979,0.0,1844
C030,CRJ900_2743,Réacteur gauche,13115,36.21,4292
C185,B767_0318,Système de divertissement en vol,10939,43.95,6894
C598,A320_0571,Système hydraulique principal,11827,0.0,8172
C270,B757_0314,,10761,0.0,9587
C560,B777_5067,Générateur électrique,9776,34.1,3933
C319,A350_5631,Siège copilote,13972,13.25,2685
C480,A321_2986,,8726,0.0,6970
C588,B757_3261,Autopilote,8287,19.07,2180
C051,B737_6638,Spoilers,14573,65.13,7474
C083,E175_5092,Système hydraulique principal,8282,52.93,9883
C146,E170_4665,Aileron droit,13349,0.0,8621
C507,B767_4309,Train d'atterrissage principal gauche,8169,61.8,1242
C056,B767_0599,Empennage horizontal,9874,0.0,1197
C269,CRJ700_5920,Dispositifs de levage (flaps),9271,36.31,8920
C529,B767_6488,Ordinateur de bord,11705,13.85,8717
C135,B767_6125,Porte cargo,11179,0.0,2258
C014,A340_6810,Train d'atterrissage principal gauche,13148,10.19,9198
C348,B777_5123,Gouvernail de direction,10658,19.17,3405
C687,B777_5488,Système de gestion de carburant,10268,8.77,3115
C158,B767_6717,Réacteur droit,12112,0.0,5983
C608,E170_2939,Système d'alerte de proximité au sol (GPWS),8946,68.41,8602
C583,B777_2375,,9128,26.03,1265
C483,B737_6326,Volet de bord de fuite gauche,12627,0.0,4253
C342,A380_3169,Système de gestion de carburant,12966,69.5,2358
C096,A340_1070,Ordinateur de bord,12730,32.01,4497
C489,A380_6627,Gouvernail de direction,14473,52.61,2401
C566,A340_5040,Volet de bord de fuite gauche,9953,38.38,3533
C116,E170_2901,Système de conditionnement d'air,8770,34.49,7051
C456,A340_6810,Réacteur gauche,12281,26.71,1008
C181,A380_5370,Éclairage d'urgence,8514,21.74,9655
C399,B777_5067,Système d'extinction d'incendie du moteur,9386,4.48,6460
C023,B777_5488,Générateur électrique,14650,74.42,1441
C473,None_3169,Système d'extinction d'incendie du moteur,9591,10.22,1676
C256,B777_1811,Système de communication radio,8936,72.93,6469
C096,B777_5303,Boîte noire (enregistreur de vol),9674,18.77,2540
C034,None_2072,Système d'extinction d'incendie du moteur,8920,0.0,2515
C274,CRJ700_3824,Train d'atterrissage principal droit,12456,0.0,3434
C125,CRJ700_1712,Système de gestion de carburant,14559,29.35,4308
C511,None_0844,Systèmes d'oxygène d'urgence pour les passagers,9335,28.93,5669
C481,B737_2404,Gouvernail de direction,10728,33.9,7188
C020,B777_5293,Réacteur droit,12639,0.0,2035
C065,B767_2259,Système d'annonce publique,11027,59.03,8580
C134,A340_1726,,12896,66.27,3232
C239,B767_4309,Système de divertissement en vol,8841,68.07,4868
C423,A320_5316,Boîte noire (enregistreur de vol),8153,4.31,5300
C462,None_4310,Système anti-givre,9129,4.61,7938
C028,E170_0751,Système d'éclairage de piste,11859,0.0,9844
C674,CRJ700_5262,Système d'éclairage de piste,54437,0.0,1506
C322,B777_5293,Volet de bord de fuite gauche,12158,0.0,3223
C324,A340_4532,Volet de bord de fuite gauche,10901,44.88,1424
C271,A320_0571,Systèmes d'oxygène d'urgence pour les passagers,9295,0.0,6966
C239,A350_0026,Éclairage d'urgence,13933,7.7,1870
C114,None_0407,Aileron gauche,10634,59.5,2637
C291,A340_5350,Spoilers,9319,15.24,1593
C631,B747_4403,Système d'alerte de proximité au sol (GPWS),13977,0.0,9385
C049,B737_6867,Caméra de surveillance externe,9389,37.45,4837
C635,A330_1256,Train d'atterrissage avant,8318,36.48,9769
C670,A350_2113,Spoilers,13581,0.0,2995
C225,A340_5086,Caméra de surveillance externe,10438,0.0,4020
C493,A350_5631,Système de divertissement en vol,8580,42.03,3796
C484,B737_3541,Système anti-givre,13417,47.99,6431
C583,None_3169,Détecteurs de fumée en cabine,13289,8.5,4463
C526,E170_2939,Caméra de surveillance externe,11111,61.52,5836
C679,B767_2009,,13637,0.0,9416
C202,B737_4676,Gouvernail de direction,12339,71.8,3377
C578,B777_0171,,10983,0.22,8161
C552,B757_1260,Réacteur droit,14363,22.04,1683
C550,A350_3496,Antenne radar,11240,22.18,4549
C160,B767_3162,Autopilote,11020,0.0,2119
C012,A350_4845,Réacteur droit,14642,56.51,6996
C533,E170_2901,Caméra de surveillance externe,12014,19.33,3426
C162,B777_0052,Siège copilote,12723,71.47,9715
C303,None_0407,Système de communication radio,11352,52.34,7487
C108,A320_2348,Système de gestion de carburant,13532,28.13,3357
C334,A321_2986,Siège pilote,9197,0.0,8593
C247,B737_2404,Détecteurs de fumée en cabine,13507,46.83,8244
C464,A330_1498,Volet de bord de fuite droit,14379,10.58,6820
C669,B747_0434,Système de gestion de carburant,61589,71.12,3276
C513,A350_3016,Caméra de surveillance externe,11843,1.64,5966
C044,B777_2043,Capteurs de vitesse du vent,9987,8.25,7465
C150,A340_1726,Éclairage d'urgence,12979,134.93,2362
C006,B737_6085,Train d'atterrissage avant,11703,74.62,3851
C354,A350_0676,Dispositifs de levage (flaps),10686,71.88,6508
C304,CRJ700_5238,Aileron droit,10592,28.68,2283
C371,None_1978,Système d'extinction d'incendie du moteur,10431,44.41,3049
C115,A321_4629,Boîte noire (enregistreur de vol),14139,8.26,2620
C300,B747_1574,,14578,22.93,9855
C281,CRJ700_1712,,11864,39.18,2779
C598,A340_1625,Aileron droit,9143,62.91,4974
C072,B747_0166,Équipement de navigation par satellite (GPS),10352,52.37,4895
